id,item_0,item_1,choice,winner,rt,order,log_rt
10542,4,14,0.0,4.0,2123.0,124.0,3.326949994165999
10542,4,15,0.0,4.0,3241.0,1.0,3.51067903103221
10542,4,16,,,,,
10542,4,17,,,,,
10542,4,18,,,,,
10542,4,19,,,,,
10542,4,20,,,,,
10542,4,21,0.0,4.0,3093.0,30.0,3.490379920003179
10542,4,22,,,,,
10542,4,23,,,,,
10542,4,24,,,,,
10542,4,25,,,,,
10542,4,26,,,,,
10542,4,27,,,,,
10542,4,28,,,,,
10542,4,29,,,,,
10542,4,30,,,,,
10542,4,31,,,,,
10542,4,32,0.0,4.0,1906.0,47.0,3.2801228963023075
10542,4,33,0.0,4.0,4287.0,180.0,3.6321534835106326
10542,4,34,,,,,
10542,4,35,,,,,
10542,4,36,,,,,
10542,4,37,,,,,
10542,4,38,,,,,
10542,4,39,,,,,
10542,4,40,,,,,
10542,4,41,,,,,
10542,4,42,,,,,
10542,4,43,,,,,
10542,4,44,0.0,4.0,7283.0,161.0,3.8623103099542706
10542,4,45,,,,,
10542,4,46,0.0,4.0,5574.0,104.0,3.7461669643772852
10542,4,47,0.0,4.0,3213.0,91.0,3.506910725551518
10542,4,48,0.0,4.0,20760.0,169.0,4.31722734917642
10542,4,49,,,,,
10542,4,50,0.0,4.0,3420.0,55.0,3.534026106056135
10542,4,51,,,,,
10542,4,52,0.0,4.0,3454.0,145.0,3.53832233323144
10542,5,6,,,,,
10542,5,7,1.0,7.0,2612.0,133.0,3.4169731726030363
10542,5,8,,,,,
10542,5,9,0.0,5.0,1982.0,173.0,3.2971036501492565
10542,5,10,,,,,
10542,5,11,,,,,
10542,5,12,,,,,
10542,5,13,,,,,
10542,5,14,0.0,5.0,1649.0,77.0,3.217220655644519
10542,5,15,1.0,15.0,2607.0,139.0,3.416141031168329
10542,5,16,,,,,
10542,5,17,0.0,5.0,4107.0,4.0,3.6135247028536526
10542,5,18,,,,,
10542,5,19,,,,,
10542,5,20,,,,,
10542,5,21,,,,,
10542,5,22,1.0,22.0,1502.0,42.0,3.17666993266815
10542,5,23,1.0,23.0,1497.0,103.0,3.1752218003430523
10542,5,24,,,,,
10542,5,25,,,,,
10542,5,26,,,,,
10542,5,27,,,,,
10542,5,28,1.0,28.0,1594.0,162.0,3.2024883170600935
10542,5,29,,,,,
10542,5,30,,,,,
10542,5,31,,,,,
10542,5,32,,,,,
10542,5,33,1.0,33.0,3294.0,117.0,3.5177235948337358
10542,5,34,1.0,34.0,1858.0,33.0,3.269045709657623
10542,5,35,,,,,
10542,5,36,,,,,
10542,5,37,,,,,
10542,5,38,,,,,
10542,5,39,,,,,
10542,5,40,,,,,
10542,5,41,,,,,
10542,5,42,,,,,
10542,5,43,,,,,
10542,5,44,1.0,44.0,3595.0,86.0,3.555698894718901
10542,5,45,,,,,
10542,5,46,,,,,
10542,5,47,1.0,47.0,8447.0,181.0,3.926702494182645
10542,5,48,,,,,
10542,5,49,,,,,
10542,5,50,1.0,50.0,1679.0,18.0,3.225050696138049
10542,5,51,,,,,
10542,5,52,,,,,
10542,6,7,0.0,6.0,4579.0,175.0,3.660770643527697
10542,6,8,,,,,
10542,6,9,0.0,6.0,2793.0,2.0,3.446070935701005
10542,6,10,,,,,
10542,6,11,,,,,
10542,6,12,,,,,
10542,6,13,,,,,
10542,6,14,0.0,6.0,1528.0,177.0,3.184123354239671
10542,6,15,0.0,6.0,5538.0,131.0,3.743352951409556
10542,6,16,,,,,
10542,6,17,0.0,6.0,1699.0,114.0,3.230193378869046
10542,6,18,,,,,
10542,6,19,,,,,
10542,6,20,,,,,
10542,6,21,,,,,
10542,6,22,1.0,22.0,1956.0,17.0,3.291368850451583
10542,6,23,1.0,23.0,6147.0,62.0,3.7886632131208575
10542,6,24,,,,,
10542,6,25,,,,,
10542,6,26,,,,,
10542,6,27,,,,,
10542,6,28,1.0,28.0,4560.0,142.0,3.658964842664435
10542,6,29,,,,,
10542,6,30,,,,,
10542,6,31,0.0,6.0,3378.0,92.0,3.5286596452349897
10542,6,32,,,,,
10542,6,33,,,,,
10542,6,34,,,,,
10542,6,35,,,,,
10542,6,36,,,,,
10542,6,37,,,,,
10542,6,38,,,,,
10542,6,39,,,,,
10542,6,40,,,,,
10542,6,41,,,,,
10542,6,42,,,,,
10542,6,43,,,,,
10542,6,44,0.0,6.0,3685.0,36.0,3.56643749219507
10542,6,45,,,,,
10542,6,46,,,,,
10542,6,47,,,,,
10542,6,48,0.0,6.0,4266.0,78.0,3.63002085111341
10542,6,49,0.0,6.0,2210.0,51.0,3.3443922736851106
10542,6,50,,,,,
10542,6,51,,,,,
10542,6,52,1.0,52.0,8135.0,109.0,3.9103575572728775
10542,7,8,,,,,
10542,7,9,0.0,7.0,4054.0,143.0,3.60788374435699
10542,7,10,,,,,
10542,7,11,,,,,
10542,7,12,,,,,
10542,7,13,,,,,
10542,7,14,,,,,
10542,7,15,,,,,
10542,7,16,,,,,
10542,7,17,,,,,
10542,7,18,,,,,
10542,7,19,,,,,
10542,7,20,,,,,
10542,7,21,1.0,21.0,2097.0,61.0,3.3215984304653436
10542,7,22,1.0,22.0,1824.0,154.0,3.2610248339923973
10542,7,23,,,,,
10542,7,24,,,,,
10542,7,25,,,,,
10542,7,26,,,,,
10542,7,27,,,,,
10542,7,28,1.0,28.0,3590.0,5.0,3.5550944485783194
10542,7,29,,,,,
10542,7,30,,,,,
10542,7,31,1.0,31.0,3035.0,50.0,3.482158695411276
10542,7,32,0.0,7.0,13019.0,178.0,4.114577627000166
10542,7,33,1.0,33.0,3278.0,31.0,3.51560894923448
10542,7,34,,,,,
10542,7,35,,,,,
10542,7,36,,,,,
10542,7,37,,,,,
10542,7,38,,,,,
10542,7,39,1.0,39.0,3126.0,85.0,3.494988973683168
10542,7,40,,,,,
10542,7,41,,,,,
10542,7,42,,,,,
10542,7,43,,,,,
10542,7,44,0.0,7.0,1632.0,74.0,3.2127201544178425
10542,7,45,,,,,
10542,7,46,1.0,46.0,5298.0,116.0,3.7241119539612124
10542,7,47,0.0,7.0,2849.0,102.0,3.454692449239477
10542,7,48,,,,,
10542,7,49,,,,,
10542,7,50,,,,,
10542,7,51,,,,,
10542,7,52,1.0,52.0,2480.0,189.0,3.3944516808262164
10542,8,9,0.0,8.0,2692.0,46.0,3.430075055551939
10542,8,10,,,,,
10542,8,11,0.0,8.0,1775.0,160.0,3.249198357391113
10542,8,12,,,,,
10542,8,13,,,,,
10542,8,14,,,,,
10542,8,15,0.0,8.0,3551.0,166.0,3.5503506723016156
10542,8,16,,,,,
10542,8,17,,,,,
10542,8,18,,,,,
10542,8,19,,,,,
10542,8,20,,,,,
10542,8,21,,,,,
10542,8,22,1.0,22.0,1392.0,89.0,3.1436392352745433
10542,8,23,0.0,8.0,4712.0,8.0,3.6732052817790453
10542,8,24,,,,,
10542,8,25,,,,,
10542,8,26,,,,,
10542,8,27,,,,,
10542,8,28,1.0,28.0,1882.0,35.0,3.274619619091238
10542,8,29,,,,,
10542,8,30,,,,,
10542,8,31,0.0,8.0,3239.0,120.0,3.510410948010177
10542,8,32,,,,,
10542,8,33,1.0,33.0,2586.0,99.0,3.4126285205443754
10542,8,34,,,,,
10542,8,35,,,,,
10542,8,36,,,,,
10542,8,37,,,,,
10542,8,38,,,,,
10542,8,39,1.0,39.0,6194.0,186.0,3.791971201020768
10542,8,40,,,,,
10542,8,41,,,,,
10542,8,42,,,,,
10542,8,43,,,,,
10542,8,44,,,,,
10542,8,45,,,,,
10542,8,46,0.0,8.0,2894.0,63.0,3.4614985267830187
10542,8,47,0.0,8.0,2153.0,138.0,3.3330440298234874
10542,8,48,,,,,
10542,8,49,0.0,8.0,11351.0,27.0,4.055034123674614
10542,8,50,1.0,50.0,2369.0,129.0,3.374565060722765
10542,8,51,,,,,
10542,8,52,1.0,52.0,1565.0,80.0,3.194514341882467
10542,9,10,,,,,
10542,9,11,,,,,
10542,9,12,,,,,
10542,9,13,,,,,
10542,9,14,,,,,
10542,9,15,1.0,15.0,3200.0,22.0,3.505149978319906
10542,9,16,,,,,
10542,9,17,1.0,17.0,3640.0,88.0,3.561101383649056
10542,9,18,,,,,
10542,9,19,,,,,
10542,9,20,,,,,
10542,9,21,,,,,
10542,9,22,1.0,22.0,1387.0,184.0,3.1420764610732848
10542,9,23,1.0,23.0,1733.0,121.0,3.238798562713917
10542,9,24,,,,,
10542,9,25,,,,,
10542,9,26,,,,,
10542,9,27,,,,,
10542,9,28,1.0,28.0,1563.0,57.0,3.193958978019187
10542,9,29,,,,,
10542,9,30,,,,,
10542,9,31,1.0,31.0,3706.0,158.0,3.5689054149828787
10542,9,32,1.0,32.0,3044.0,34.0,3.4834446480985353
10542,9,33,,,,,
10542,9,34,,,,,
10542,9,35,,,,,
10542,9,36,,,,,
10542,9,37,,,,,
10542,9,38,,,,,
10542,9,39,1.0,39.0,2122.0,126.0,3.3267453795653217
10542,9,40,,,,,
10542,9,41,,,,,
10542,9,42,,,,,
10542,9,43,,,,,
10542,9,44,,,,,
10542,9,45,,,,,
10542,9,46,,,,,
10542,9,47,,,,,
10542,9,48,1.0,48.0,3183.0,97.0,3.502836638621003
10542,9,49,,,,,
10542,9,50,,,,,
10542,9,51,,,,,
10542,9,52,,,,,
10542,10,11,,,,,
10542,10,12,,,,,
10542,10,13,,,,,
10542,10,14,,,,,
10542,10,15,,,,,
10542,10,16,,,,,
10542,10,17,,,,,
10542,10,18,,,,,
10542,10,19,,,,,
10542,10,20,,,,,
10542,10,21,,,,,
10542,10,22,,,,,
10542,10,23,,,,,
10542,10,24,,,,,
10542,10,25,,,,,
10542,10,26,,,,,
10542,10,27,,,,,
10542,10,28,,,,,
10542,10,29,,,,,
10542,10,30,,,,,
10542,10,31,,,,,
10542,10,32,,,,,
10542,10,33,,,,,
10542,10,34,,,,,
10542,10,35,,,,,
10542,10,36,,,,,
10542,10,37,,,,,
10542,10,38,,,,,
10542,10,39,,,,,
10542,10,40,,,,,
10542,10,41,,,,,
10542,10,42,,,,,
10542,10,43,,,,,
10542,10,44,,,,,
10542,10,45,,,,,
10542,10,46,,,,,
10542,10,47,,,,,
10542,10,48,,,,,
10542,10,49,,,,,
10542,10,50,,,,,
10542,10,51,,,,,
10542,10,52,,,,,
10542,11,12,,,,,
10542,11,13,,,,,
10542,11,14,,,,,
10542,11,15,0.0,11.0,2168.0,93.0,3.336059277866349
10542,11,16,,,,,
10542,11,17,0.0,11.0,2378.0,140.0,3.376211850282673
10542,11,18,,,,,
10542,11,19,,,,,
10542,11,20,,,,,
10542,11,21,,,,,
10542,11,22,1.0,22.0,1398.0,73.0,3.1455071714096627
10542,11,23,,,,,
10542,11,24,,,,,
10542,11,25,,,,,
10542,11,26,,,,,
10542,11,27,,,,,
10542,11,28,1.0,28.0,1926.0,49.0,3.2846562827885157
10542,11,29,,,,,
10542,11,30,,,,,
10542,11,31,1.0,31.0,2188.0,24.0,3.340047317661393
10542,11,32,1.0,32.0,2723.0,132.0,3.4350476413399647
10542,11,33,,,,,
10542,11,34,,,,,
10542,11,35,,,,,
10542,11,36,,,,,
10542,11,37,,,,,
10542,11,38,,,,,
10542,11,39,1.0,39.0,3449.0,107.0,3.5376931943673906
10542,11,40,,,,,
10542,11,41,,,,,
10542,11,42,,,,,
10542,11,43,,,,,
10542,11,44,1.0,44.0,4671.0,163.0,3.669409867287783
10542,11,45,,,,,
10542,11,46,1.0,46.0,2717.0,41.0,3.4340896384178907
10542,11,47,,,,,
10542,11,48,1.0,48.0,2571.0,7.0,3.4101020766428607
10542,11,49,1.0,49.0,2316.0,182.0,3.3647385550553985
10542,11,50,,,,,
10542,11,51,,,,,
10542,11,52,1.0,52.0,2204.0,60.0,3.3432115901797474
10542,12,13,,,,,
10542,12,14,,,,,
10542,12,15,,,,,
10542,12,16,,,,,
10542,12,17,,,,,
10542,12,18,,,,,
10542,12,19,,,,,
10542,12,20,,,,,
10542,12,21,,,,,
10542,12,22,,,,,
10542,12,23,,,,,
10542,12,24,,,,,
10542,12,25,,,,,
10542,12,26,,,,,
10542,12,27,,,,,
10542,12,28,,,,,
10542,12,29,,,,,
10542,12,30,,,,,
10542,12,31,,,,,
10542,12,32,,,,,
10542,12,33,,,,,
10542,12,34,,,,,
10542,12,35,,,,,
10542,12,36,,,,,
10542,12,37,,,,,
10542,12,38,,,,,
10542,12,39,,,,,
10542,12,40,,,,,
10542,12,41,,,,,
10542,12,42,,,,,
10542,12,43,,,,,
10542,12,44,,,,,
10542,12,45,,,,,
10542,12,46,,,,,
10542,12,47,,,,,
10542,12,48,,,,,
10542,12,49,,,,,
10542,12,50,,,,,
10542,12,51,,,,,
10542,12,52,,,,,
10542,13,14,,,,,
10542,13,15,,,,,
10542,13,16,,,,,
10542,13,17,,,,,
10542,13,18,,,,,
10542,13,19,,,,,
10542,13,20,,,,,
10542,13,21,,,,,
10542,13,22,,,,,
10542,13,23,,,,,
10542,13,24,,,,,
10542,13,25,,,,,
10542,13,26,,,,,
10542,13,27,,,,,
10542,13,28,,,,,
10542,13,29,,,,,
10542,13,30,,,,,
10542,13,31,,,,,
10542,13,32,,,,,
10542,13,33,,,,,
10542,13,34,,,,,
10542,13,35,,,,,
10542,13,36,,,,,
10542,13,37,,,,,
10542,13,38,,,,,
10542,13,39,,,,,
10542,13,40,,,,,
10542,13,41,,,,,
10542,13,42,,,,,
10542,13,43,,,,,
10542,13,44,,,,,
10542,13,45,,,,,
10542,13,46,,,,,
10542,13,47,,,,,
10542,13,48,,,,,
10542,13,49,,,,,
10542,13,50,,,,,
10542,13,51,,,,,
10542,13,52,,,,,
10542,14,15,,,,,
10542,14,16,,,,,
10542,14,17,,,,,
10542,14,18,,,,,
10542,14,19,,,,,
10542,14,20,,,,,
10542,14,21,,,,,
10542,14,22,1.0,22.0,1270.0,174.0,3.103803720955957
10542,14,23,1.0,23.0,3848.0,87.0,3.5852350633657752
10542,14,24,,,,,
10542,14,25,,,,,
10542,14,26,,,,,
10542,14,27,,,,,
10542,14,28,1.0,28.0,1271.0,118.0,3.104145550554008
10542,14,29,,,,,
10542,14,30,,,,,
10542,14,31,1.0,31.0,2183.0,98.0,3.339053735709139
10542,14,32,1.0,32.0,3197.0,155.0,3.504742636271688
10542,14,33,1.0,33.0,2799.0,44.0,3.4470028984661623
10542,14,34,1.0,34.0,1836.0,149.0,3.2638726768652235
10542,14,35,,,,,
10542,14,36,,,,,
10542,14,37,,,,,
10542,14,38,,,,,
10542,14,39,1.0,39.0,3234.0,13.0,3.509740015570382
10542,14,40,,,,,
10542,14,41,,,,,
10542,14,42,,,,,
10542,14,43,,,,,
10542,14,44,1.0,44.0,4181.0,64.0,3.621280167550415
10542,14,45,,,,,
10542,14,46,1.0,46.0,2410.0,19.0,3.3820170425748683
10542,14,47,,,,,
10542,14,48,,,,,
10542,14,49,1.0,49.0,2322.0,32.0,3.365862215402555
10542,14,50,,,,,
10542,14,51,,,,,
10542,14,52,,,,,
10542,15,16,,,,,
10542,15,17,,,,,
10542,15,18,,,,,
10542,15,19,,,,,
10542,15,20,,,,,
10542,15,21,1.0,21.0,2385.0,110.0,3.3774883833761327
10542,15,22,1.0,22.0,1598.0,37.0,3.2035767749779724
10542,15,23,,,,,
10542,15,24,,,,,
10542,15,25,,,,,
10542,15,26,,,,,
10542,15,27,,,,,
10542,15,28,1.0,28.0,1164.0,71.0,3.06595298031387
10542,15,29,,,,,
10542,15,30,,,,,
10542,15,31,,,,,
10542,15,32,,,,,
10542,15,33,,,,,
10542,15,34,,,,,
10542,15,35,,,,,
10542,15,36,,,,,
10542,15,37,,,,,
10542,15,38,,,,,
10542,15,39,,,,,
10542,15,40,,,,,
10542,15,41,,,,,
10542,15,42,,,,,
10542,15,43,,,,,
10542,15,44,1.0,44.0,2148.0,183.0,3.332034277027518
10542,15,45,,,,,
10542,15,46,,,,,
10542,15,47,1.0,47.0,2704.0,159.0,3.4320066872695985
10542,15,48,,,,,
10542,15,49,1.0,49.0,3293.0,59.0,3.517591730711908
10542,15,50,1.0,50.0,2238.0,95.0,3.3498600821923312
10542,15,51,,,,,
10542,15,52,1.0,52.0,4441.0,45.0,3.647480773173676
10542,16,17,,,,,
10542,16,18,,,,,
10542,16,19,,,,,
10542,16,20,,,,,
10542,16,21,,,,,
10542,16,22,,,,,
10542,16,23,,,,,
10542,16,24,,,,,
10542,16,25,,,,,
10542,16,26,,,,,
10542,16,27,,,,,
10542,16,28,,,,,
10542,16,29,,,,,
10542,16,30,,,,,
10542,16,31,,,,,
10542,16,32,,,,,
10542,16,33,,,,,
10542,16,34,,,,,
10542,16,35,,,,,
10542,16,36,,,,,
10542,16,37,,,,,
10542,16,38,,,,,
10542,16,39,,,,,
10542,16,40,,,,,
10542,16,41,,,,,
10542,16,42,,,,,
10542,16,43,,,,,
10542,16,44,,,,,
10542,16,45,,,,,
10542,16,46,,,,,
10542,16,47,,,,,
10542,16,48,,,,,
10542,16,49,,,,,
10542,16,50,,,,,
10542,16,51,,,,,
10542,16,52,,,,,
10542,17,18,,,,,
10542,17,19,,,,,
10542,17,20,,,,,
10542,17,21,1.0,21.0,2940.0,54.0,3.4683473304121573
10542,17,22,1.0,22.0,1281.0,66.0,3.1075491297446862
10542,17,23,1.0,23.0,1417.0,72.0,3.1513698502474603
10542,17,24,,,,,
10542,17,25,,,,,
10542,17,26,,,,,
10542,17,27,,,,,
10542,17,28,1.0,28.0,1195.0,171.0,3.0773679052841563
10542,17,29,,,,,
10542,17,30,,,,,
10542,17,31,,,,,
10542,17,32,,,,,
10542,17,33,,,,,
10542,17,34,,,,,
10542,17,35,,,,,
10542,17,36,,,,,
10542,17,37,,,,,
10542,17,38,,,,,
10542,17,39,,,,,
10542,17,40,,,,,
10542,17,41,,,,,
10542,17,42,,,,,
10542,17,43,,,,,
10542,17,44,1.0,44.0,1513.0,190.0,3.179838928023187
10542,17,45,,,,,
10542,17,46,1.0,46.0,1689.0,151.0,3.227629649571009
10542,17,47,,,,,
10542,17,48,1.0,48.0,5133.0,23.0,3.710371264260763
10542,17,49,,,,,
10542,17,50,1.0,50.0,1504.0,29.0,3.1772478362556233
10542,17,51,,,,,
10542,17,52,1.0,52.0,1640.0,127.0,3.214843848047698
10542,18,19,,,,,
10542,18,20,,,,,
10542,18,21,,,,,
10542,18,22,,,,,
10542,18,23,,,,,
10542,18,24,,,,,
10542,18,25,,,,,
10542,18,26,,,,,
10542,18,27,,,,,
10542,18,28,,,,,
10542,18,29,,,,,
10542,18,30,,,,,
10542,18,31,,,,,
10542,18,32,,,,,
10542,18,33,,,,,
10542,18,34,,,,,
10542,18,35,,,,,
10542,18,36,,,,,
10542,18,37,,,,,
10542,18,38,,,,,
10542,18,39,,,,,
10542,18,40,,,,,
10542,18,41,,,,,
10542,18,42,,,,,
10542,18,43,,,,,
10542,18,44,,,,,
10542,18,45,,,,,
10542,18,46,,,,,
10542,18,47,,,,,
10542,18,48,,,,,
10542,18,49,,,,,
10542,18,50,,,,,
10542,18,51,,,,,
10542,18,52,,,,,
10542,19,20,,,,,
10542,19,21,,,,,
10542,19,22,,,,,
10542,19,23,,,,,
10542,19,24,,,,,
10542,19,25,,,,,
10542,19,26,,,,,
10542,19,27,,,,,
10542,19,28,,,,,
10542,19,29,,,,,
10542,19,30,,,,,
10542,19,31,,,,,
10542,19,32,,,,,
10542,19,33,,,,,
10542,19,34,,,,,
10542,19,35,,,,,
10542,19,36,,,,,
10542,19,37,,,,,
10542,19,38,,,,,
10542,19,39,,,,,
10542,19,40,,,,,
10542,19,41,,,,,
10542,19,42,,,,,
10542,19,43,,,,,
10542,19,44,,,,,
10542,19,45,,,,,
10542,19,46,,,,,
10542,19,47,,,,,
10542,19,48,,,,,
10542,19,49,,,,,
10542,19,50,,,,,
10542,19,51,,,,,
10542,19,52,,,,,
10542,20,21,,,,,
10542,20,22,,,,,
10542,20,23,,,,,
10542,20,24,,,,,
10542,20,25,,,,,
10542,20,26,,,,,
10542,20,27,,,,,
10542,20,28,,,,,
10542,20,29,,,,,
10542,20,30,,,,,
10542,20,31,,,,,
10542,20,32,,,,,
10542,20,33,,,,,
10542,20,34,,,,,
10542,20,35,,,,,
10542,20,36,,,,,
10542,20,37,,,,,
10542,20,38,,,,,
10542,20,39,,,,,
10542,20,40,,,,,
10542,20,41,,,,,
10542,20,42,,,,,
10542,20,43,,,,,
10542,20,44,,,,,
10542,20,45,,,,,
10542,20,46,,,,,
10542,20,47,,,,,
10542,20,48,,,,,
10542,20,49,,,,,
10542,20,50,,,,,
10542,20,51,,,,,
10542,20,52,,,,,
10542,21,22,1.0,22.0,2132.0,106.0,3.3287872003545345
10542,21,23,0.0,21.0,2061.0,176.0,3.3140779917792127
10542,21,24,,,,,
10542,21,25,,,,,
10542,21,26,,,,,
10542,21,27,,,,,
10542,21,28,,,,,
10542,21,29,,,,,
10542,21,30,,,,,
10542,21,31,0.0,21.0,2471.0,123.0,3.3928727454020793
10542,21,32,0.0,21.0,2758.0,90.0,3.440594261839831
10542,21,33,0.0,21.0,3540.0,15.0,3.5490032620257876
10542,21,34,0.0,21.0,2033.0,187.0,3.3081373786380386
10542,21,35,,,,,
10542,21,36,,,,,
10542,21,37,,,,,
10542,21,38,,,,,
10542,21,39,0.0,21.0,1542.0,153.0,3.188084373714938
10542,21,40,,,,,
10542,21,41,,,,,
10542,21,42,,,,,
10542,21,43,,,,,
10542,21,44,,,,,
10542,21,45,,,,,
10542,21,46,,,,,
10542,21,47,0.0,21.0,2435.0,11.0,3.386498965550653
10542,21,48,,,,,
10542,21,49,0.0,21.0,2031.0,135.0,3.307709923404807
10542,21,50,,,,,
10542,21,51,,,,,
10542,21,52,,,,,
10542,22,23,0.0,22.0,1194.0,144.0,3.0770043267933502
10542,22,24,,,,,
10542,22,25,,,,,
10542,22,26,,,,,
10542,22,27,,,,,
10542,22,28,0.0,22.0,5099.0,128.0,3.7074850119674734
10542,22,29,,,,,
10542,22,30,,,,,
10542,22,31,0.0,22.0,3149.0,3.0,3.498172660636544
10542,22,32,,,,,
10542,22,33,,,,,
10542,22,34,,,,,
10542,22,35,,,,,
10542,22,36,,,,,
10542,22,37,,,,,
10542,22,38,,,,,
10542,22,39,,,,,
10542,22,40,,,,,
10542,22,41,,,,,
10542,22,42,,,,,
10542,22,43,,,,,
10542,22,44,,,,,
10542,22,45,,,,,
10542,22,46,,,,,
10542,22,47,,,,,
10542,22,48,0.0,22.0,2660.0,119.0,3.424881636631067
10542,22,49,,,,,
10542,22,50,,,,,
10542,22,51,,,,,
10542,22,52,,,,,
10542,23,24,,,,,
10542,23,25,,,,,
10542,23,26,,,,,
10542,23,27,,,,,
10542,23,28,,,,,
10542,23,29,,,,,
10542,23,30,,,,,
10542,23,31,,,,,
10542,23,32,,,,,
10542,23,33,,,,,
10542,23,34,0.0,23.0,2763.0,134.0,3.4413808849165113
10542,23,35,,,,,
10542,23,36,,,,,
10542,23,37,,,,,
10542,23,38,,,,,
10542,23,39,0.0,23.0,5366.0,48.0,3.7296506683359203
10542,23,40,,,,,
10542,23,41,,,,,
10542,23,42,,,,,
10542,23,43,,,,,
10542,23,44,0.0,23.0,2265.0,21.0,3.3550682063488506
10542,23,45,,,,,
